fk_course,fk_plan,fk_teacher_teacher,teacher_name,language_type,fk_student,fk_test,origin_test_id,interaction_id,course_ware_id,package_id,package_name,page_id,order_id,data_source,test_type,test_type_desc,is_answer,answer_time,is_force,is_right,total_blank_nums,right_blank_nums,right_ratio,score,submit_time,etl_time,dt,年级,讲次
145355,961937,52428,罗澜,1.0,64160000,2107461683963970580_6890475,1,2107461683963970580,133373,6087393,09套题互动游戏（一),6890475,0,ods_live_edc_xes_edc_online_answer_logs,5,游戏,1,45.0,0.0,1.0,3.0,3.0,100.0,,2021-03-27 18:08:05,2021-03-28 06:03:05.017,20210327,中,22
99780,812262,15006,关艺,1.0,63324745,540261667230804418_6890475,1,540261667230804418,133373,6087393,09套题互动游戏（一),6890475,0,ods_live_edc_xes_edc_online_answer_logs,5,游戏,1,89.0,1.0,2.0,3.0,2.0,66.66666666666666,,2021-03-25 19:39:58,2021-03-26 05:37:06.397,20210325,中,22
125567,910244,43944,杨洋,1.0,62881900,234161563497215884_6625867,1,234161563497215884,122174,5843229,游戏三：脑科学：注意抑制—季节景色,6625867,0,ods_live_edc_xes_edc_online_answer_logs,42,脑科学,1,103.0,0.0,1.0,3.0,3.0,100.0,,2021-03-13 19:31:15,2021-03-14 05:32:22.109,20210313,大,18
99772,812078,22464,张智超,1.0,59765307,921561425324959116_6324364,1,921561425324959116,120372,5560309,30,6324364,0,ods_live_edc_xes_edc_online_answer_logs,5,游戏,1,23.0,0.0,1.0,1.0,1.0,100.0,,2021-02-25 19:41:14,2021-02-26 06:44:28.448,20210225,大,14
106587,876576,15316,王越,1.0,5969526,818561468308901772_6278282,1,818561468308901772,121194,5516756,游戏三：寻找警局药店,6278282,0,ods_live_edc_xes_edc_online_answer_logs,5,游戏,1,24.0,0.0,1.0,2.0,2.0,100.0,,2021-03-02 19:05:14,2021-03-03 05:17:52.875,20210302,大,15
106587,876571,15316,王越,1.0,64426641,2090261165976517310_6020170,1,2090261165976517310,117007,5272784,30,6020170,0,ods_live_edc_xes_edc_online_answer_logs,5,游戏,1,25.0,0.0,1.0,1.0,1.0,100.0,,2021-01-26 19:16:30,2021-01-27 05:08:39.612,20210126,大,10
99781,812284,22464,张智超,1.0,61994565,235961675745973594_6891756,1,235961675745973594,133373,6088567,互动游戏（五) 抓娃娃,6891756,0,ods_live_edc_xes_edc_online_answer_logs,5,游戏,1,52.0,0.0,1.0,4.0,4.0,100.0,,2021-03-26 19:18:31,2021-03-27 05:39:51.867,20210326,中,22
99771,812060,22464,张智超,1.0,48878259,897761563518907728_6626841,1,897761563518907728,122174,5844197,游戏一：脑科学：韵脚辨识,6626841,0,ods_live_edc_xes_edc_online_answer_logs,42,脑科学,1,113.0,0.0,1.0,3.0,3.0,100.0,,2021-03-13 19:35:04,2021-03-14 05:32:22.109,20210313,大,18
99781,812263,22464,张智超,1.0,7840411,2129560803194520704_0,1,2129560803194520704,113893,4867106,25,0,0,ods_live_edc_xes_edc_online_answer_logs,5,游戏,0,,,,,,,,,2020-12-16 05:24:51.635,20201215,中,1
99770,812035,15316,王越,1.0,61919782,203361459828629646_6257185,1,203361459828629646,121194,5496620,游戏二：脑科学：注意抑制—迷路包装,6257185,0,ods_live_edc_xes_edc_online_answer_logs,42,脑科学,1,110.0,0.0,1.0,3.0,3.0,100.0,,2021-03-01 19:33:17,2021-03-02 06:52:54.597,20210301,大,15
106587,876567,15316,王越,1.0,53105697,42961044991496796_5708361,1,42961044991496796,111834,4978262,29,5708361,0,ods_live_edc_xes_edc_online_answer_logs,5,游戏,1,23.0,0.0,1.0,1.0,1.0,100.0,,2021-01-12 19:12:20,2021-01-13 05:10:48.737,20210112,大,6
100893,816092,43944,杨洋,1.0,15765173,2298561589479288326_6695125,1,2298561589479288326,125196,5906931,28,6695125,0,ods_live_edc_xes_edc_online_answer_logs,5,游戏,1,23.0,0.0,1.0,1.0,1.0,100.0,,2021-03-16 19:40:19,2021-03-17 05:33:41.12,20210316,大,19
99769,812009,15316,王越,1.0,46108591,3215261182863100894_6117439,0,3215261182863100894,117944,5364962,32,6117439,1,ods_live_edc_xes_edc_online_answer_logs,18,超级演讲秀,1,36.0,0.0,-1.0,0.0,0.0,,82.0,2021-01-28 18:11:21,2021-01-29 05:08:06.55,20210128,大,11
100893,816088,43944,杨洋,1.0,49227615,2508761468475756014_6257185,1,2508761468475756014,121194,5496620,游戏二：脑科学：注意抑制—迷路包装,6257185,0,ods_live_edc_xes_edc_online_answer_logs,42,脑科学,1,119.0,0.0,1.0,3.0,3.0,100.0,,2021-03-02 19:34:36,2021-03-03 05:17:52.875,20210302,大,15
100893,910245,43944,杨洋,1.0,62478829,234361597964080330_6695912,1,234361597964080330,125196,5907626,游戏一：脑科学：注意广度—季节,6695912,0,ods_live_edc_xes_edc_online_answer_logs,42,脑科学,1,111.0,0.0,1.0,3.0,3.0,100.0,,2021-03-17 19:15:53,2021-03-18 05:34:22.245,20210317,大,19
99779,812219,15006,关艺,1.0,57421094,3215460794280064726_5581867,1,3215460794280064726,113893,4864584,白日依山尽,5581867,0,ods_live_edc_xes_edc_online_answer_logs,42,脑科学,1,21.0,0.0,1.0,1.0,1.0,100.0,,2020-12-14 18:47:04,2020-12-17 09:55:00.988,20201214,中,1
100893,816094,43944,杨洋,1.0,60134605,898861649789715456_6856605,1,898861649789715456,124113,6056193,游戏二：脑科学：注意抑制—迷路包装,6856605,0,ods_live_edc_xes_edc_online_answer_logs,42,脑科学,1,108.0,0.0,1.0,3.0,3.0,100.0,,2021-03-23 19:13:25,2021-03-24 05:29:52.186,20210323,大,21
99780,812256,15006,关艺,1.0,4433648,947561485795419182_6538488,1,947561485795419182,141640,5762884,游戏一：脑科学：注意搜索-海中的生物,6538488,0,ods_live_edc_xes_edc_online_answer_logs,42,脑科学,1,88.0,0.0,2.0,5.0,4.0,80.0,,2021-03-04 19:40:44,2021-03-05 05:18:29.998,20210304,中,16
99781,812272,22464,张智超,1.0,56545050,894561165937996144_6098976,1,894561165937996144,131222,5347625,游戏一：白字辨析（脑科学---海底连连看,6098976,0,ods_live_edc_xes_edc_online_answer_logs,42,脑科学,1,44.0,0.0,1.0,4.0,4.0,100.0,,2021-01-26 19:10:24,2021-01-27 05:08:39.612,20210126,中,10
99771,812057,22464,张智超,1.0,55330809,947461477132519146_6257189,1,947461477132519146,121194,5496624,游戏四：走丢了应该怎么办？,6257189,0,ods_live_edc_xes_edc_online_answer_logs,5,游戏,1,57.0,0.0,1.0,3.0,3.0,100.0,,2021-03-03 19:36:21,2021-03-04 05:17:28.241,20210303,大,15
100893,816089,43944,杨洋,1.0,62179012,2226361494453465870_6531270,1,2226361494453465870,122101,5756050,28,6531270,0,ods_live_edc_xes_edc_online_answer_logs,5,游戏,1,21.0,0.0,1.0,1.0,1.0,100.0,,2021-03-05 19:42:38,2021-03-06 05:28:56.52,20210305,大,16
106587,876571,15316,王越,1.0,35349813,2129561165909399900_6020159,1,2129561165909399900,117007,5272773,22,6020159,0,ods_live_edc_xes_edc_online_answer_logs,5,游戏,1,79.0,0.0,1.0,1.0,1.0,100.0,,2021-01-26 19:06:17,2021-01-27 05:08:39.612,20210126,大,10
99781,812280,22464,张智超,1.0,6878992,948861554741386500_6639217,1,948861554741386500,123110,5855644,游戏一：打地鼠识字,6639217,0,ods_live_edc_xes_edc_online_answer_logs,5,游戏,1,61.0,0.0,1.0,1.0,1.0,100.0,,2021-03-12 19:11:19,2021-03-17 11:45:37.371,20210312,中,18
99781,812267,22464,张智超,1.0,53549909,3215361010470342770_5819151,1,3215361010470342770,123478,5080761,游戏二：穹庐顶的形状（脑科学配合协调模板,5819151,0,ods_live_edc_xes_edc_online_answer_logs,42,脑科学,1,21.0,0.0,1.0,1.0,1.0,100.0,,2021-01-08 19:18:46,2021-01-09 05:07:15.649,20210108,中,5
125567,910239,43944,杨洋,1.0,62260308,741761261022417938_6223719,1,741761261022417938,120286,5465047,游戏一：躲避年兽,6223719,0,ods_live_edc_xes_edc_online_answer_logs,5,游戏,1,58.0,0.0,1.0,3.0,3.0,100.0,,2021-02-06 19:18:05,2021-02-07 05:08:41.497,20210206,大,13
99769,812006,15316,王越,1.0,52547393,3306161096407907936_5937678,1,3306161096407907936,115153,5193146,21,5937678,0,ods_live_edc_xes_edc_online_answer_logs,5,游戏,1,64.0,0.0,1.0,1.0,1.0,100.0,,2021-01-18 18:02:24,2021-01-19 05:11:12.566,20210118,大,8
99769,812002,15316,王越,1.0,43735898,3215260975479207932_5672163,1,3215260975479207932,116416,4945872,萤火虫,5672163,0,ods_live_edc_xes_edc_online_answer_logs,42,脑科学,1,111.0,0.0,1.0,3.0,3.0,100.0,,2021-01-04 18:08:25,2021-01-05 05:05:52.549,20210104,大,4
100893,816085,43944,杨洋,1.0,57147629,3012161226547183372_6191915,1,3012161226547183372,117486,5435629,游戏二：脑科学：寻找乌鸦—圆月,6191915,0,ods_live_edc_xes_edc_online_answer_logs,42,脑科学,1,105.0,0.0,1.0,3.0,3.0,100.0,,2021-02-02 19:32:58,2021-02-03 05:19:05.452,20210202,大,12
99779,812235,15006,关艺,1.0,49779973,233461520005593470_6584000,1,233461520005593470,122723,5804813,游戏二：脑科学：注意搜索-山色空蒙雨亦奇,6584000,0,ods_live_edc_xes_edc_online_answer_logs,42,脑科学,1,88.0,0.0,1.0,5.0,5.0,100.0,,2021-03-08 18:42:26,2021-03-09 05:18:30.482,20210308,中,17
99771,812047,22464,张智超,1.0,56689089,3215161019212105264_5803913,0,3215161019212105264,122986,5066392,30,5803913,1,ods_live_edc_xes_edc_online_answer_logs,18,超级演讲秀,0,,,,,,,,,2021-01-10 05:08:28.613,20210109,大,5
100893,816091,43944,杨洋,1.0,8486191,796861554908289784_6626842,1,796861554908289784,122174,5844198,游戏四：脑科学：部件辨识,6626842,0,ods_live_edc_xes_edc_online_answer_logs,42,脑科学,1,52.0,0.0,1.0,3.0,3.0,100.0,,2021-03-12 19:38:57,2021-03-17 11:45:37.371,20210312,大,18
99770,812038,15316,王越,1.0,15792994,897761546316961680_6625876,1,897761546316961680,122174,5843238,33,6625876,0,ods_live_edc_xes_edc_online_answer_logs,5,游戏,1,27.0,0.0,1.0,1.0,1.0,100.0,,2021-03-11 19:46:36,2021-03-12 05:21:16.009,20210311,大,18
106587,876567,15316,王越,1.0,24070261,3215461044861496734_5880390,1,3215461044861496734,111834,5138950,游戏一：脑科学：手眼配合-高山流水,5880390,0,ods_live_edc_xes_edc_online_answer_logs,42,脑科学,1,45.0,0.0,1.0,2.0,2.0,100.0,,2021-01-12 18:51:01,2021-01-13 05:10:48.737,20210112,大,6
99769,812011,15316,王越,1.0,13487393,509261243332632534_6249735,1,509261243332632534,120286,5489537,游戏三：脑科学：语素意识——动词学习,6249735,0,ods_live_edc_xes_edc_online_answer_logs,42,脑科学,1,93.0,0.0,1.0,3.0,3.0,100.0,,2021-02-04 18:10:21,2021-02-05 05:08:48.422,20210204,大,13
106873,878713,52428,罗澜,1.0,61286929,1002261563477918292_6636971,1,1002261563477918292,123110,5853462,游戏二：抓娃娃,6636971,0,ods_live_edc_xes_edc_online_answer_logs,5,游戏,1,45.0,0.0,1.0,2.0,2.0,100.0,,2021-03-13 19:27:06,2021-03-14 05:32:22.109,20210313,中,18
99780,812243,15006,关艺,1.0,23581061,3215360855193270004_5627511,0,3215360855193270004,112898,4905362,21,5627511,1,ods_live_edc_xes_edc_online_answer_logs,18,超级演讲秀,1,25.0,0.0,-1.0,0.0,0.0,,70.0,2020-12-21 19:59:48,2020-12-22 05:32:38.944,20201221,中,3
99781,812276,22464,张智超,1.0,47810252,742161433780920074_6324384,1,742161433780920074,119237,5560329,脑科学：目标部件搜索-月字辨识,6324384,0,ods_live_edc_xes_edc_online_answer_logs,42,脑科学,1,61.0,0.0,1.0,3.0,3.0,100.0,,2021-02-26 19:11:12,2021-02-27 05:15:13.106,20210226,中,14
99769,812032,15316,王越,1.0,59209016,2507161217999918312_6174689,1,2507161217999918312,117486,5419091,28,6174689,0,ods_live_edc_xes_edc_online_answer_logs,5,游戏,1,25.0,0.0,1.0,1.0,1.0,100.0,,2021-02-01 19:47:06,2021-02-02 05:43:08.983,20210201,大,12
99781,812274,22464,张智超,1.0,62560656,3215461226501242630_6187562,1,3215461226501242630,117674,5431427,17游戏四： 绿窗对朱户 宝马对香车,6187562,0,ods_live_edc_xes_edc_online_answer_logs,5,游戏,1,38.0,0.0,1.0,3.0,3.0,100.0,,2021-02-02 19:24:13,2021-02-03 05:19:05.452,20210202,中,12
125567,910242,43944,杨洋,1.0,62745049,1866161503076329470_6531267,1,1866161503076329470,122101,5756047,脑科学：部件辨识,6531267,0,ods_live_edc_xes_edc_online_answer_logs,42,脑科学,1,69.0,0.0,2.0,3.0,1.0,33.33333333333333,,2021-03-06 19:40:34,2021-03-07 05:33:12.571,20210306,大,16
99771,812057,22464,张智超,1.0,15415531,2627561477148456370_5736885,0,2627561477148456370,121194,5003941,28,5736885,1,ods_live_edc_xes_edc_online_answer_logs,18,超级演讲秀,1,3.0,0.0,-1.0,0.0,0.0,,73.0,2021-03-03 19:39:10,2021-03-04 05:17:28.241,20210303,大,15
99780,812244,15006,关艺,1.0,56715602,3215160976013723158_5798982,1,3215160976013723158,122828,5061670,游戏二：春节的衣物（脑科学注意搜索模板）,5798982,0,ods_live_edc_xes_edc_online_answer_logs,42,脑科学,1,82.0,0.0,1.0,8.0,8.0,100.0,,2021-01-04 19:37:06,2021-01-05 05:05:52.549,20210104,中,4
106587,876567,15316,王越,1.0,20528106,1793561044973326218_5880391,1,1793561044973326218,111834,5138951,游戏三：脑科学：海底连连看,5880391,0,ods_live_edc_xes_edc_online_answer_logs,42,脑科学,1,44.0,0.0,1.0,3.0,3.0,100.0,,2021-01-12 19:09:40,2021-01-13 05:10:48.737,20210112,大,6
106587,876582,15316,王越,1.0,50075231,595561649645557736_6849218,1,595561649645557736,124113,6049030,游戏三：脑科学：动词词语结构与词汇积累,6849218,0,ods_live_edc_xes_edc_online_answer_logs,42,脑科学,1,97.0,0.0,1.0,3.0,3.0,100.0,,2021-03-23 18:49:14,2021-03-24 05:29:52.186,20210323,大,21
106874,878723,52428,罗澜,1.0,61738728,2555361045173249722_5882348,1,2555361045173249722,116538,5140746,游戏一：下字辨析（捕鱼模板）,5882348,0,ods_live_edc_xes_edc_online_answer_logs,5,游戏,1,77.0,0.0,1.0,1.0,1.0,100.0,,2021-01-12 19:43:32,2021-01-13 05:10:48.737,20210112,中,6
106874,878718,52428,罗澜,1.0,57567694,2131160803236734634_5540865,1,2131160803236734634,113893,4827218,05,5540865,0,ods_live_edc_xes_edc_online_answer_logs,5,游戏,1,18.0,0.0,1.0,1.0,1.0,100.0,,2020-12-15 19:39:47,2020-12-16 05:24:51.635,20201215,中,1
99771,812055,22464,张智超,1.0,54283142,442361261160087452_6223722,0,442361261160087452,120286,5465050,30,6223722,1,ods_live_edc_xes_edc_online_answer_logs,18,超级演讲秀,0,,,,,,,,,2021-02-07 05:08:41.497,20210206,大,13
106587,876566,15316,王越,1.0,21822401,3215261010442186290_5803915,1,3215261010442186290,122986,5066394,32,5803915,0,ods_live_edc_xes_edc_online_answer_logs,5,游戏,1,20.0,0.0,1.0,1.0,1.0,100.0,,2021-01-08 19:14:05,2021-01-09 05:07:15.649,20210108,大,5
99771,812044,22464,张智超,1.0,50654004,3215260837806166884_5593243,1,3215260837806166884,110771,4874713,31,5593243,0,ods_live_edc_xes_edc_online_answer_logs,5,游戏,1,24.0,0.0,1.0,1.0,1.0,100.0,,2020-12-19 19:41:27,2020-12-20 05:21:56.324,20201219,大,2
127161,920674,55995,王婧莹,1.0,61301414,3306161105596021158_5937678,1,3306161105596021158,115153,5193146,21,5937678,0,ods_live_edc_xes_edc_online_answer_logs,5,游戏,1,107.0,0.0,1.0,1.0,1.0,100.0,,2021-01-19 19:34:30,2021-01-20 05:44:34.171,20210119,大,8
99781,812274,22464,张智超,1.0,62682469,3215461226501242630_6187562,1,3215461226501242630,117674,5431427,17游戏四： 绿窗对朱户 宝马对香车,6187562,0,ods_live_edc_xes_edc_online_answer_logs,5,游戏,1,44.0,0.0,1.0,3.0,3.0,100.0,,2021-02-02 19:24:17,2021-02-03 05:19:05.452,20210202,中,12
127161,920681,55995,王婧莹,1.0,23808261,947361468523979250_5736885,0,947361468523979250,121194,5003941,28,5736885,1,ods_live_edc_xes_edc_online_answer_logs,18,超级演讲秀,0,,,,,,,,,2021-03-03 05:17:52.875,20210302,大,15
99781,812284,22464,张智超,1.0,55612591,899361675723987924_6891362,1,899361675723987924,133373,6088223,互动游戏（三) 脑科学比一比,6891362,0,ods_live_edc_xes_edc_online_answer_logs,42,脑科学,1,69.0,0.0,1.0,4.0,4.0,100.0,,2021-03-26 19:15:11,2021-03-27 05:39:51.867,20210326,中,22
100893,816079,43944,杨洋,1.0,61982354,2131161045160794178_5880391,1,2131161045160794178,111834,5138951,游戏三：脑科学：海底连连看,5880391,0,ods_live_edc_xes_edc_online_answer_logs,42,脑科学,1,42.0,0.0,1.0,3.0,3.0,100.0,,2021-01-12 19:40:51,2021-01-13 05:10:48.737,20210112,大,6
99772,812085,22464,张智超,1.0,49428770,445261641321439780_6856618,0,445261641321439780,124113,6056206,28,6856618,1,ods_live_edc_xes_edc_online_answer_logs,18,超级演讲秀,1,22.0,0.0,-1.0,0.0,0.0,,89.0,2021-03-22 19:41:56,2021-03-23 05:53:57.153,20210322,大,21
99771,812051,22464,张智超,1.0,18653634,3215361140208182918_5951372,1,3215361140208182918,118799,5206021,35,5951372,0,ods_live_edc_xes_edc_online_answer_logs,5,游戏,1,24.0,0.0,1.0,1.0,1.0,100.0,,2021-01-23 19:41:46,2021-01-24 08:17:05.593,20210123,大,9
106874,878735,52428,罗澜,1.0,47493095,2227561555018906556_6636971,1,2227561555018906556,123110,5853462,游戏二：抓娃娃,6636971,0,ods_live_edc_xes_edc_online_answer_logs,5,游戏,1,27.0,0.0,1.0,2.0,2.0,100.0,,2021-03-12 19:56:55,2021-03-17 11:45:37.371,20210312,中,18
125567,910236,43944,杨洋,1.0,63477280,919661174720581648_6020159,1,919661174720581648,117007,5272773,22,6020159,0,ods_live_edc_xes_edc_online_answer_logs,5,游戏,1,104.0,0.0,1.0,1.0,1.0,100.0,,2021-01-27 19:35:13,2021-01-28 05:13:12.864,20210127,大,10
100893,816088,43944,杨洋,1.0,64178247,2508761468475756014_6257185,1,2508761468475756014,121194,5496620,游戏二：脑科学：注意抑制—迷路包装,6257185,0,ods_live_edc_xes_edc_online_answer_logs,42,脑科学,1,109.0,0.0,1.0,3.0,3.0,100.0,,2021-03-02 19:34:29,2021-03-03 05:17:52.875,20210302,大,15
99769,812010,15316,王越,1.0,50269444,231261217444342318_6191916,1,231261217444342318,117486,5435630,游戏三：脑科学：名词词语结构—偏正,6191916,0,ods_live_edc_xes_edc_online_answer_logs,42,脑科学,1,88.0,0.0,1.0,4.0,4.0,100.0,,2021-02-01 18:15:38,2021-02-02 05:43:08.983,20210201,大,12
106873,878717,52428,罗澜,1.0,61291114,899361684337540964_6890476,1,899361684337540964,133373,6087394,11套题互动游戏（二),6890476,0,ods_live_edc_xes_edc_online_answer_logs,5,游戏,1,21.0,0.0,1.0,2.0,2.0,100.0,,2021-03-27 19:09:57,2021-03-28 06:03:05.017,20210327,中,22
100893,816087,43944,杨洋,1.0,18853131,796361433948910922_6284137,1,796361433948910922,120372,5522349,游戏三：脑科学：部件位置判断,6284137,0,ods_live_edc_xes_edc_online_answer_logs,42,脑科学,1,176.0,0.0,1.0,5.0,5.0,100.0,,2021-02-26 19:41:08,2021-02-27 05:15:13.106,20210226,大,14
100893,816084,43944,杨洋,1.0,56985695,2557561192022104114_6117439,0,2557561192022104114,117944,5364962,32,6117439,1,ods_live_edc_xes_edc_online_answer_logs,18,超级演讲秀,0,,,,,,,,,2021-01-30 05:44:21.351,20210129,大,11
99779,812229,15006,关艺,1.0,23122663,919661183064047128_6158325,1,919661183064047128,117656,5403310,08游戏二：夸父追日（脑科学手眼配合模板,6158325,0,ods_live_edc_xes_edc_online_answer_logs,42,脑科学,1,32.0,0.0,1.0,1.0,1.0,100.0,,2021-01-28 18:44:34,2021-01-29 05:08:06.55,20210128,中,11
100893,816086,43944,杨洋,1.0,26678140,2557961252531736538_6210999,1,2557961252531736538,120286,5453052,32,6210999,0,ods_live_edc_xes_edc_online_answer_logs,5,游戏,1,19.0,0.0,1.0,1.0,1.0,100.0,,2021-02-05 19:42:19,2021-02-06 05:57:35.352,20210205,大,13
106871,878672,52273,张敏,1.0,52724930,617261658600530330_6856605,1,617261658600530330,124113,6056193,游戏二：脑科学：注意抑制—迷路包装,6856605,0,ods_live_edc_xes_edc_online_answer_logs,42,脑科学,1,104.0,0.0,1.0,3.0,3.0,100.0,,2021-03-24 19:41:51,2021-03-25 05:28:55.232,20210324,大,21
100893,816092,43944,杨洋,1.0,62695434,1002561589320989532_6695912,1,1002561589320989532,125196,5907626,游戏一：脑科学：注意广度—季节,6695912,0,ods_live_edc_xes_edc_online_answer_logs,42,脑科学,1,113.0,0.0,1.0,3.0,3.0,100.0,,2021-03-16 19:15:25,2021-03-17 05:33:41.12,20210316,大,19
99771,812059,22464,张智超,1.0,5202850,233661537643890646_6581981,1,233661537643890646,124159,5803031,30,6581981,0,ods_live_edc_xes_edc_online_answer_logs,5,游戏,1,18.0,0.0,1.0,1.0,1.0,100.0,,2021-03-10 19:40:58,2021-03-11 05:20:21.594,20210310,大,17
99772,812078,22464,张智超,1.0,3545534,2065361425256128362_6324363,1,2065361425256128362,120372,5560308,游戏二：脑科学：空间位置判断-寻找伙伴,6324363,0,ods_live_edc_xes_edc_online_answer_logs,42,脑科学,1,54.0,0.0,1.0,3.0,3.0,100.0,,2021-02-25 19:30:17,2021-02-26 06:44:28.448,20210225,大,14
99771,812064,22464,张智超,1.0,48918104,2511061684459788202_6881809,1,2511061684459788202,129978,6079398,游戏四：诗词排序,6881809,0,ods_live_edc_xes_edc_online_answer_logs,5,游戏,1,97.0,0.0,1.0,1.0,1.0,100.0,,2021-03-27 19:31:35,2021-03-28 06:03:05.017,20210327,大,22
99772,812069,22464,张智超,1.0,55330692,329461001944703234_5803913,0,329461001944703234,122986,5066392,30,5803913,1,ods_live_edc_xes_edc_online_answer_logs,18,超级演讲秀,1,21.0,0.0,-1.0,0.0,0.0,,87.0,2021-01-07 19:39:04,2021-01-08 05:07:34.932,20210107,大,5
125567,910235,43944,杨洋,1.0,47496829,2063961140155299038_5926993,1,2063961140155299038,118799,5182992,互动模板,5926993,0,ods_live_edc_xes_edc_online_answer_logs,42,脑科学,1,130.0,0.0,1.0,3.0,3.0,100.0,,2021-01-23 19:34:47,2021-01-24 08:17:05.593,20210123,大,9
106874,878725,52428,罗澜,1.0,62451270,306961105781654582_5941953,1,306961105781654582,117004,5197078,游戏六：韵脚辨识（脑科学语音分辨模板）,5941953,0,ods_live_edc_xes_edc_online_answer_logs,42,脑科学,1,150.0,1.0,2.0,3.0,2.0,66.66666666666666,,2021-01-19 20:06:06,2021-01-20 05:44:34.171,20210119,中,8
106874,878737,52428,罗澜,1.0,47941587,179661615548082912_6652129,1,179661615548082912,125461,5867422,29,6652129,0,ods_live_edc_xes_edc_online_answer_logs,5,游戏,1,22.0,0.0,1.0,1.0,1.0,100.0,,2021-03-19 20:05:02,2021-03-20 05:32:17.043,20210319,中,20
99771,812054,22464,张智超,1.0,64350800,2698861235180513292_6191915,1,2698861235180513292,117486,5435629,游戏二：脑科学：寻找乌鸦—圆月,6191915,0,ods_live_edc_xes_edc_online_answer_logs,42,脑科学,1,102.0,0.0,1.0,3.0,3.0,100.0,,2021-02-03 19:31:49,2021-02-04 05:11:04.832,20210203,大,12
100893,910231,43944,杨洋,1.0,10159995,2131161019264692018_5803915,1,2131161019264692018,122986,5066394,32,5803915,0,ods_live_edc_xes_edc_online_answer_logs,5,游戏,1,40.0,0.0,1.0,1.0,1.0,100.0,,2021-01-09 19:44:47,2021-01-10 05:08:28.613,20210109,大,5
99768,811993,15316,王越,1.0,39037871,2227161537651074718_6576664,0,2227161537651074718,124159,5798071,28,6576664,1,ods_live_edc_xes_edc_online_answer_logs,18,超级演讲秀,0,,,,,,,,,2021-03-11 05:20:21.594,20210310,大,17
106871,878672,52273,张敏,1.0,65328904,617261658600530330_6856605,1,617261658600530330,124113,6056193,游戏二：脑科学：注意抑制—迷路包装,6856605,0,ods_live_edc_xes_edc_online_answer_logs,42,脑科学,1,99.0,0.0,1.0,3.0,3.0,100.0,,2021-03-24 19:41:45,2021-03-25 05:28:55.232,20210324,大,21
99770,812022,15316,王越,1.0,6432664,3215260820456763348_5585188,1,3215260820456763348,110771,4867624,青梅,5585188,0,ods_live_edc_xes_edc_online_answer_logs,42,脑科学,1,144.0,1.0,1.0,3.0,3.0,100.0,,2020-12-17 19:31:54,2020-12-18 05:22:47.977,20201217,大,2
99770,812035,15316,王越,1.0,3571092,921761459874394718_5736885,0,921761459874394718,121194,5003941,28,5736885,1,ods_live_edc_xes_edc_online_answer_logs,18,超级演讲秀,1,64.0,0.0,-1.0,0.0,0.0,,80.0,2021-03-01 19:40:44,2021-03-02 06:52:54.597,20210301,大,15
99781,812270,22464,张智超,1.0,46708479,1094361105530267410_5887219,1,1094361105530267410,117004,5145436,游戏四：风清对月朗,5887219,0,ods_live_edc_xes_edc_online_answer_logs,5,游戏,1,38.0,0.0,1.0,1.0,1.0,100.0,,2021-01-19 19:22:23,2021-01-20 05:44:34.171,20210119,中,8
125567,910244,43944,杨洋,1.0,20235719,949061563564090404_6625876,1,949061563564090404,122174,5843238,33,6625876,0,ods_live_edc_xes_edc_online_answer_logs,5,游戏,1,26.0,0.0,1.0,1.0,1.0,100.0,,2021-03-13 19:41:10,2021-03-14 05:32:22.109,20210313,大,18
99771,812046,22464,张智超,1.0,50323030,3215160993242342408_5672163,1,3215160993242342408,116416,4945872,萤火虫,5672163,0,ods_live_edc_xes_edc_online_answer_logs,42,脑科学,1,126.0,0.0,1.0,3.0,3.0,100.0,,2021-01-06 19:29:17,2021-01-07 05:09:42.763,20210106,大,4
99779,812235,15006,关艺,1.0,62978948,922361520049430758_6571124,1,922361520049430758,122723,5793061,游戏三：脑科学：注意定向-欲把西湖比西子,6571124,0,ods_live_edc_xes_edc_online_answer_logs,42,脑科学,1,71.0,0.0,1.0,8.0,8.0,100.0,,2021-03-08 18:49:26,2021-03-09 05:18:30.482,20210308,中,17
125567,910247,43944,杨洋,1.0,64453331,179761658583768916_6856616,1,179761658583768916,124113,6056204,游戏六：天降物语—蛋糕制作包装,6856616,0,ods_live_edc_xes_edc_online_answer_logs,5,游戏,1,95.0,1.0,0.0,1.0,0.0,0.0,,2021-03-24 19:38:53,2021-03-25 05:28:55.232,20210324,大,21
99771,812061,22464,张智超,1.0,55330809,1867661598123685714_6673528,0,1867661598123685714,125196,5887079,30,6673528,1,ods_live_edc_xes_edc_online_answer_logs,18,超级演讲秀,0,,,,,,,,,2021-03-18 05:34:22.245,20210317,大,19
100893,816085,43944,杨洋,1.0,48840592,2122061226616110854_6174689,1,2122061226616110854,117486,5419091,28,6174689,0,ods_live_edc_xes_edc_online_answer_logs,5,游戏,1,26.0,0.0,1.0,1.0,1.0,100.0,,2021-02-02 19:43:09,2021-02-03 05:19:05.452,20210202,大,12
99781,812267,22464,张智超,1.0,1832295,3215361010470342770_5819151,1,3215361010470342770,123478,5080761,游戏二：穹庐顶的形状（脑科学配合协调模板,5819151,0,ods_live_edc_xes_edc_online_answer_logs,42,脑科学,1,25.0,0.0,1.0,1.0,1.0,100.0,,2021-01-08 19:18:51,2021-01-09 05:07:15.649,20210108,中,5
