liveid,courseid,teacherid,classid,userid,interactionid,isplayback,data,submit_time,device,devicemodel,devicemodel_detail,app_version,dt
812082,99772,22464,1656423,3349929,234261546103180072,0,"{""type"":""brainScience"",""data"":[{""answer"":1,""position"":2,""time"":1472,""isempty"":0,""duration"":1472,""type"":1,""num"":1,""stage"":1,""accuracy"":""1.00""},{""answer"":1,""position"":3,""time"":0,""isempty"":0,""duration"":0,""type"":0,""num"":2,""stage"":1,""accuracy"":""1.00""},{""answer"":1,""position"":2,""time"":1647,""isempty"":0,""duration"":1647,""type"":1,""num"":3,""stage"":1,""accuracy"":""1.00""},{""answer"":1,""position"":1,""time"":2051,""isempty"":0,""duration"":2051,""type"":1,""num"":4,""stage"":1,""accuracy"":""1.00""},{""answer"":1,""position"":0,""time"":1456,""isempty"":0,""duration"":1456,""type"":1,""num"":5,""stage"":1,""accuracy"":""1.00""},{""answer"":1,""position"":3,""time"":1398,""isempty"":1,""duration"":1398,""type"":1,""num"":6,""stage"":1,""accuracy"":""1.00""},{""answer"":1,""position"":1,""time"":0,""isempty"":0,""duration"":0,""type"":0,""num"":6,""stage"":1,""accuracy"":""1.00""},{""answer"":1,""position"":3,""time"":0,""isempty"":0,""duration"":0,""type"":0,""num"":7,""stage"":2,""accuracy"":""1.00""},{""answer"":0,""position"":2,""time"":0,""isempty"":0,""duration"":0,""type"":1,""num"":8,""stage"":2,""accuracy"":""0.50""},{""answer"":1,""position"":3,""time"":1599,""isempty"":0,""duration"":1599,""type"":1,""num"":9,""stage"":2,""accuracy"":""0.67""},{""answer"":1,""position"":2,""time"":1098,""isempty"":0,""duration"":1098,""type"":1,""num"":10,""stage"":2,""accuracy"":""0.75""},{""answer"":1,""position"":0,""time"":0,""isempty"":1,""duration"":0,""type"":0,""num"":11,""stage"":2,""accuracy"":""0.75""},{""answer"":1,""position"":1,""time"":1307,""isempty"":0,""duration"":1307,""type"":1,""num"":11,""stage"":2,""accuracy"":""0.80""},{""answer"":1,""position"":3,""time"":1636,""isempty"":0,""duration"":1636,""type"":1,""num"":12,""stage"":2,""accuracy"":""0.83""},{""answer"":1,""position"":0,""time"":1328,""isempty"":0,""duration"":1328,""type"":1,""num"":13,""stage"":2,""accuracy"":""0.86""},{""answer"":1,""position"":1,""time"":1535,""isempty"":0,""duration"":1535,""type"":1,""num"":14,""stage"":2,""accuracy"":""0.88""},{""answer"":0,""position"":0,""time"":1994,""isempty"":0,""duration"":1994,""type"":0,""num"":15,""stage"":2,""accuracy"":""0.78""},{""answer"":1,""position"":1,""time"":1069,""isempty"":1,""duration"":1069,""type"":1,""num"":16,""stage"":2,""accuracy"":""0.78""},{""answer"":1,""position"":0,""time"":1314,""isempty"":0,""duration"":1314,""type"":1,""num"":16,""stage"":2,""accuracy"":""0.80""},{""answer"":1,""position"":2,""time"":1178,""isempty"":0,""duration"":1178,""type"":1,""num"":17,""stage"":2,""accuracy"":""0.82""},{""answer"":1,""position"":0,""time"":0,""isempty"":0,""duration"":0,""type"":0,""num"":18,""stage"":2,""accuracy"":""0.83""},{""answer"":1,""position"":3,""time"":1141,""isempty"":0,""duration"":1141,""type"":1,""num"":19,""stage"":2,""accuracy"":""0.85""}]}",2021-03-11 19:12:40,iOS,iPad,"iPad7,3",90012,20210311
816078,100893,43944,1797720,62304974,3215461010599057038,0,"{""type"":""brainScience"",""data"":[{""num"":1,""stage"":1,""position"":0,""type"":1,""duration"":0,""isempty"":0,""answer"":0,""accuracy"":""0.00"",""time"":0},{""num"":2,""stage"":1,""position"":1,""type"":1,""duration"":0,""isempty"":0,""answer"":0,""accuracy"":""0.00"",""time"":0},{""num"":3,""stage"":1,""position"":2,""type"":0,""duration"":0,""isempty"":0,""answer"":1,""accuracy"":""0.33"",""time"":0},{""num"":4,""stage"":1,""position"":0,""type"":1,""duration"":1440,""isempty"":0,""answer"":1,""accuracy"":""0.50"",""time"":1440},{""num"":5,""stage"":1,""position"":2,""type"":0,""duration"":0,""isempty"":0,""answer"":1,""accuracy"":""0.60"",""time"":0},{""num"":6,""stage"":1,""position"":3,""type"":1,""duration"":2079,""isempty"":1,""answer"":1,""accuracy"":""0.60"",""time"":2079},{""num"":6,""stage"":1,""position"":2,""type"":0,""duration"":0,""isempty"":0,""answer"":1,""accuracy"":""0.67"",""time"":0},{""num"":7,""stage"":1,""position"":3,""type"":1,""duration"":1475,""isempty"":0,""answer"":1,""accuracy"":""0.71"",""time"":1475},{""num"":8,""stage"":1,""position"":1,""type"":1,""duration"":1301,""isempty"":0,""answer"":1,""accuracy"":""0.75"",""time"":1301},{""num"":9,""stage"":1,""position"":2,""type"":1,""duration"":1664,""isempty"":0,""answer"":1,""accuracy"":""0.78"",""time"":1664},{""num"":10,""stage"":2,""position"":3,""type"":1,""duration"":0,""isempty"":0,""answer"":0,""accuracy"":""0.00"",""time"":0},{""num"":11,""stage"":2,""position"":2,""type"":0,""duration"":0,""isempty"":1,""answer"":1,""accuracy"":""0.00"",""time"":0},{""num"":11,""stage"":2,""position"":1,""type"":0,""duration"":0,""isempty"":0,""answer"":1,""accuracy"":""0.50"",""time"":0},{""num"":12,""stage"":2,""position"":2,""type"":1,""duration"":1724,""isempty"":0,""answer"":1,""accuracy"":""0.67"",""time"":1724},{""num"":13,""stage"":2,""position"":3,""type"":1,""duration"":2025,""isempty"":0,""answer"":1,""accuracy"":""0.75"",""time"":2025},{""num"":14,""stage"":2,""position"":1,""type"":1,""duration"":0,""isempty"":0,""answer"":0,""accuracy"":""0.60"",""time"":0},{""num"":15,""stage"":2,""position"":2,""type"":1,""duration"":1972,""isempty"":0,""answer"":1,""accuracy"":""0.67"",""time"":1972},{""num"":16,""stage"":2,""position"":3,""type"":1,""duration"":1093,""isempty"":1,""answer"":1,""accuracy"":""0.67"",""time"":1093},{""num"":16,""stage"":2,""position"":2,""type"":1,""duration"":1469,""isempty"":0,""answer"":1,""accuracy"":""0.71"",""time"":1469},{""num"":17,""stage"":2,""position"":3,""type"":1,""duration"":1344,""isempty"":0,""answer"":1,""accuracy"":""0.75"",""time"":1344},{""num"":18,""stage"":2,""position"":0,""type"":0,""duration"":1410,""isempty"":0,""answer"":0,""accuracy"":""0.67"",""time"":1410},{""num"":19,""stage"":2,""position"":2,""type"":1,""duration"":1060,""isempty"":0,""answer"":1,""accuracy"":""0.70"",""time"":1060},{""num"":20,""stage"":2,""position"":0,""type"":0,""duration"":0,""isempty"":0,""answer"":1,""accuracy"":""0.73"",""time"":0},{""num"":21,""stage"":2,""position"":2,""type"":0,""duration"":0,""isempty"":1,""answer"":1,""accuracy"":""0.73"",""time"":0},{""num"":21,""stage"":2,""position"":3,""type"":1,""duration"":1557,""isempty"":0,""answer"":1,""accuracy"":""0.75"",""time"":1557},{""num"":22,""stage"":2,""position"":0,""type"":1,""duration"":1187,""isempty"":0,""answer"":1,""accuracy"":""0.77"",""time"":1187}]}",2021-01-08 19:42:42,Android,,BAH3-AL00,81503,20210108
812085,99772,22464,1760654,61155345,235161641143074408,0,"{""type"":""brainScience"",""data"":[{""answer"":1,""position"":0,""time"":0,""isempty"":0,""duration"":0,""type"":0,""num"":1,""stage"":1,""accuracy"":""1.00""},{""answer"":1,""position"":2,""time"":1145,""isempty"":0,""duration"":1145,""type"":1,""num"":2,""stage"":1,""accuracy"":""1.00""},{""answer"":1,""position"":1,""time"":1422,""isempty"":0,""duration"":1422,""type"":1,""num"":3,""stage"":1,""accuracy"":""1.00""},{""answer"":1,""position"":0,""time"":1335,""isempty"":0,""duration"":1335,""type"":1,""num"":4,""stage"":1,""accuracy"":""1.00""},{""answer"":1,""position"":3,""time"":0,""isempty"":0,""duration"":0,""type"":0,""num"":5,""stage"":1,""accuracy"":""1.00""},{""answer"":1,""position"":0,""time"":1213,""isempty"":1,""duration"":1213,""type"":1,""num"":6,""stage"":1,""accuracy"":""1.00""},{""answer"":1,""position"":2,""time"":872,""isempty"":0,""duration"":872,""type"":1,""num"":6,""stage"":1,""accuracy"":""1.00""},{""answer"":1,""position"":3,""time"":1083,""isempty"":0,""duration"":1083,""type"":1,""num"":7,""stage"":2,""accuracy"":""1.00""},{""answer"":1,""position"":2,""time"":998,""isempty"":0,""duration"":998,""type"":1,""num"":8,""stage"":2,""accuracy"":""1.00""},{""answer"":1,""position"":1,""time"":1092,""isempty"":0,""duration"":1092,""type"":1,""num"":9,""stage"":2,""accuracy"":""1.00""},{""answer"":1,""position"":3,""time"":0,""isempty"":0,""duration"":0,""type"":0,""num"":10,""stage"":2,""accuracy"":""1.00""},{""answer"":1,""position"":2,""time"":0,""isempty"":1,""duration"":0,""type"":0,""num"":11,""stage"":2,""accuracy"":""1.00""},{""answer"":1,""position"":1,""time"":897,""isempty"":0,""duration"":897,""type"":1,""num"":11,""stage"":2,""accuracy"":""1.00""},{""answer"":1,""position"":2,""time"":945,""isempty"":0,""duration"":945,""type"":1,""num"":12,""stage"":2,""accuracy"":""1.00""},{""answer"":1,""position"":0,""time"":1090,""isempty"":0,""duration"":1090,""type"":1,""num"":13,""stage"":2,""accuracy"":""1.00""},{""answer"":1,""position"":3,""time"":898,""isempty"":0,""duration"":898,""type"":1,""num"":14,""stage"":2,""accuracy"":""1.00""},{""answer"":1,""position"":0,""time"":0,""isempty"":0,""duration"":0,""type"":0,""num"":15,""stage"":2,""accuracy"":""1.00""},{""answer"":1,""position"":1,""time"":1064,""isempty"":1,""duration"":1064,""type"":1,""num"":16,""stage"":2,""accuracy"":""1.00""},{""answer"":1,""position"":0,""time"":1063,""isempty"":0,""duration"":1063,""type"":1,""num"":16,""stage"":2,""accuracy"":""1.00""},{""answer"":1,""position"":1,""time"":1047,""isempty"":0,""duration"":1047,""type"":1,""num"":17,""stage"":2,""accuracy"":""1.00""}]}",2021-03-22 19:12:07,iOS,iPad,"iPad5,1",90012,20210322
812273,99781,22464,1255387,50722126,3012161191948671818,0,"{""type"":""brainScience"",""data"":[{""answer"":1,""cor_position"":null,""time"":2300,""select"":{""accurate"":1,""position"":null,""duration"":0},""accuracy"":""1.00"",""num"":1,""stage"":1},{""answer"":1,""cor_position"":33,""time"":2300,""select"":{""accurate"":1,""position"":33,""duration"":640},""accuracy"":""1.00"",""num"":2,""stage"":1},{""answer"":1,""cor_position"":43,""time"":2300,""select"":{""accurate"":1,""position"":43,""duration"":1239},""accuracy"":""1.00"",""num"":3,""stage"":1},{""answer"":1,""cor_position"":32,""time"":2300,""select"":{""accurate"":1,""position"":32,""duration"":970},""accuracy"":""1.00"",""num"":4,""stage"":1},{""answer"":1,""cor_position"":null,""time"":2300,""select"":{""accurate"":1,""position"":null,""duration"":970},""accuracy"":""1.00"",""num"":5,""stage"":2},{""answer"":1,""cor_position"":22,""time"":2300,""select"":{""accurate"":1,""position"":22,""duration"":1704},""accuracy"":""1.00"",""num"":6,""stage"":2},{""answer"":1,""cor_position"":51,""time"":2300,""select"":{""accurate"":1,""position"":51,""duration"":1039},""accuracy"":""1.00"",""num"":7,""stage"":2},{""answer"":1,""cor_position"":23,""time"":2300,""select"":{""accurate"":1,""position"":23,""duration"":1093},""accuracy"":""1.00"",""num"":8,""stage"":2}]}",2021-01-29 19:25:57,iOS,iPad,"iPad7,11",81606,20210129
816095,100893,43944,2202757,62814423,490061675880606682,1,"{""type"":""brainScience"",""data"":[{""num"":1,""answer"":1,""accuracy"":""1.00"",""time"":6594,""select"":[{""part"":1,""duration"":2966,""accurate"":1}]},{""num"":2,""answer"":1,""accuracy"":""1.00"",""time"":16459,""select"":[{""part"":1,""duration"":3345,""accurate"":1},{""part"":2,""duration"":1901,""accurate"":1}]},{""num"":3,""answer"":1,""accuracy"":""1.00"",""time"":17715,""select"":[{""part"":1,""duration"":3679,""accurate"":1},{""part"":2,""duration"":2840,""accurate"":1}]},{""num"":4,""answer"":1,""accuracy"":""1.00"",""time"":7504,""select"":[{""part"":1,""duration"":2992,""accurate"":1}]},{""num"":5,""answer"":1,""accuracy"":""1.00"",""time"":15687,""select"":[{""part"":1,""duration"":3430,""accurate"":1},{""part"":2,""duration"":1635,""accurate"":1}]}]}",2021-03-29 19:18:44,Android,,VRD-W10,90101,20210329
812056,,22464,1255122,9065649,2065361442576617986,0,"{""type"":""brainScience"",""data"":[{""num"":1,""answer"":1,""accuracy"":""1.00"",""time"":17299,""select"":[{""part"":1,""duration"":4251,""accurate"":1},{""part"":2,""duration"":2697,""accurate"":1}]},{""num"":2,""answer"":1,""accuracy"":""1.00"",""time"":7915,""select"":[{""part"":1,""duration"":3381,""accurate"":1}]},{""num"":3,""answer"":1,""accuracy"":""1.00"",""time"":20615,""select"":[{""part"":1,""duration"":2141,""accurate"":1},{""part"":2,""duration"":7279,""accurate"":1}]},{""num"":4,""answer"":1,""accuracy"":""1.00"",""time"":16422,""select"":[{""part"":1,""duration"":3071,""accurate"":1},{""part"":2,""duration"":2164,""accurate"":1}]},{""num"":5,""answer"":1,""accuracy"":""1.00"",""time"":14281,""select"":[{""part"":1,""duration"":2246,""accurate"":1},{""part"":2,""duration"":1375,""accurate"":1}]}]}",2021-02-27 19:38:13,Android,,PCLM50,90001,20210227
878715,106873,52428,1798196,6949989,2030161623927156764,1,"{""type"":""brainScience"",""data"":[[{""num"":1,""answer"":1,""accuracy"":""1.00"",""time"":6897,""select"":{""accurate"":1,""duration"":743}},{""num"":2,""answer"":1,""accuracy"":""1.00"",""time"":8879,""select"":{""accurate"":1,""duration"":2736}},{""num"":3,""answer"":1,""accuracy"":""1.00"",""time"":7180,""select"":{""accurate"":1,""duration"":1036}}],[{""num"":1,""answer"":1,""accuracy"":""1.00"",""time"":6897,""select"":{""accurate"":1,""duration"":743}},{""num"":2,""answer"":1,""accuracy"":""1.00"",""time"":8879,""select"":{""accurate"":1,""duration"":2736}},{""num"":3,""answer"":1,""accuracy"":""1.00"",""time"":7180,""select"":{""accurate"":1,""duration"":1036}}]]}",2021-03-20 21:41:01,iOS,iPad,"iPad11,6",90106,20210320
816088,100893,43944,1255458,56117553,2508761468475756014,0,"{""type"":""brainScience"",""data"":[{""answer"":0,""position"":2,""time"":0,""isempty"":0,""duration"":0,""type"":1,""num"":1,""stage"":1,""accuracy"":""0.00""},{""answer"":1,""position"":3,""time"":0,""isempty"":0,""duration"":0,""type"":0,""num"":2,""stage"":1,""accuracy"":""0.50""},{""answer"":0,""position"":1,""time"":0,""isempty"":0,""duration"":0,""type"":1,""num"":3,""stage"":1,""accuracy"":""0.33""},{""answer"":1,""position"":2,""time"":1361,""isempty"":0,""duration"":1361,""type"":1,""num"":4,""stage"":1,""accuracy"":""0.50""},{""answer"":0,""position"":1,""time"":0,""isempty"":0,""duration"":0,""type"":1,""num"":5,""stage"":1,""accuracy"":""0.40""},{""answer"":1,""position"":2,""time"":982,""isempty"":1,""duration"":982,""type"":1,""num"":6,""stage"":1,""accuracy"":""0.40""},{""answer"":1,""position"":1,""time"":1623,""isempty"":0,""duration"":1623,""type"":1,""num"":6,""stage"":1,""accuracy"":""0.50""},{""answer"":1,""position"":0,""time"":0,""isempty"":0,""duration"":0,""type"":0,""num"":7,""stage"":1,""accuracy"":""0.57""},{""answer"":1,""position"":1,""time"":0,""isempty"":0,""duration"":0,""type"":0,""num"":8,""stage"":1,""accuracy"":""0.63""},{""answer"":1,""position"":2,""time"":1255,""isempty"":0,""duration"":1255,""type"":1,""num"":9,""stage"":1,""accuracy"":""0.67""},{""answer"":1,""position"":3,""time"":1229,""isempty"":0,""duration"":1229,""type"":1,""num"":10,""stage"":2,""accuracy"":""1.00""},{""answer"":1,""position"":2,""time"":0,""isempty"":1,""duration"":0,""type"":0,""num"":11,""stage"":2,""accuracy"":""1.00""},{""answer"":1,""position"":3,""time"":0,""isempty"":0,""duration"":0,""type"":0,""num"":11,""stage"":2,""accuracy"":""1.00""},{""answer"":1,""position"":1,""time"":1291,""isempty"":0,""duration"":1291,""type"":1,""num"":12,""stage"":2,""accuracy"":""1.00""},{""answer"":1,""position"":2,""time"":1450,""isempty"":0,""duration"":1450,""type"":1,""num"":13,""stage"":2,""accuracy"":""1.00""},{""answer"":1,""position"":3,""time"":1344,""isempty"":0,""duration"":1344,""type"":1,""num"":14,""stage"":2,""accuracy"":""1.00""},{""answer"":1,""position"":1,""time"":1233,""isempty"":0,""duration"":1233,""type"":1,""num"":15,""stage"":2,""accuracy"":""1.00""},{""answer"":1,""position"":0,""time"":1119,""isempty"":1,""duration"":1119,""type"":1,""num"":16,""stage"":2,""accuracy"":""1.00""},{""answer"":0,""position"":3,""time"":777,""isempty"":0,""duration"":777,""type"":0,""num"":16,""stage"":2,""accuracy"":""0.86""},{""answer"":1,""position"":0,""time"":1135,""isempty"":0,""duration"":1135,""type"":1,""num"":17,""stage"":2,""accuracy"":""0.88""},{""answer"":1,""position"":1,""time"":1116,""isempty"":0,""duration"":1116,""type"":1,""num"":18,""stage"":2,""accuracy"":""0.89""},{""answer"":1,""position"":3,""time"":872,""isempty"":0,""duration"":872,""type"":1,""num"":19,""stage"":2,""accuracy"":""0.90""},{""answer"":1,""position"":1,""time"":746,""isempty"":0,""duration"":746,""type"":1,""num"":20,""stage"":2,""accuracy"":""0.91""},{""answer"":1,""position"":0,""time"":0,""isempty"":1,""duration"":0,""type"":0,""num"":21,""stage"":2,""accuracy"":""0.91""},{""answer"":1,""position"":3,""time"":984,""isempty"":0,""duration"":984,""type"":1,""num"":21,""stage"":2,""accuracy"":""0.92""}]}",2021-03-02 19:34:36,iOS,iPad,"iPad5,1",81606,20210302
1011008,99781,22464,1651126,29386231,202461243447931084,0,"{""type"":""brainScience"",""data"":[{""num"":1,""times"":2,""top_click"":0,""buttom_click"":2,""select"":[{""accurate"":1,""duration"":22239}],""answer"":0,""accuracy"":""0.00"",""time"":26621},{""num"":2,""times"":2,""top_click"":0,""buttom_click"":4,""select"":[{""accurate"":0,""duration"":12178},{""accurate"":1,""duration"":21989}],""answer"":0,""accuracy"":""0.00"",""time"":26372},{""num"":3,""times"":1,""top_click"":0,""buttom_click"":0,""select"":[{""accurate"":1,""duration"":4119}],""answer"":1,""accuracy"":""0.33"",""time"":8458}]}",2021-02-04 18:30:21,Android,,STK-AL00,81603,20210204
878665,106871,9771,1650296,23151717,2123061442743318670,1,"{""type"":""brainScience"",""data"":[]}",2021-02-28 16:49:13,Android,,MRX-W09,81703,20210228
812054,99771,22464,1255130,56650992,2698861235180513292,0,"{""type"":""brainScience"",""data"":[{""answer"":0,""cor_position"":[""24""],""time"":0,""select"":[],""isempty"":0,""accuracy"":""0.00"",""num"":1,""stage"":1},{""answer"":1,""cor_position"":[""13""],""time"":1691,""select"":[{""accurate"":1,""click_position"":""13"",""duration"":1688}],""isempty"":0,""accuracy"":""0.50"",""num"":2,""stage"":1},{""answer"":1,""cor_position"":[""34""],""time"":1130,""select"":[{""accurate"":1,""click_position"":""34"",""duration"":1129}],""isempty"":0,""accuracy"":""0.67"",""num"":3,""stage"":1},{""answer"":1,""cor_position"":[""23""],""time"":1012,""select"":[{""accurate"":1,""click_position"":""23"",""duration"":1012}],""isempty"":0,""accuracy"":""0.75"",""num"":4,""stage"":1},{""answer"":1,""cor_position"":[""13""],""time"":897,""select"":[{""accurate"":1,""click_position"":""13"",""duration"":896}],""isempty"":0,""accuracy"":""0.80"",""num"":5,""stage"":1},{""answer"":1,""cor_position"":[""23""],""time"":981,""select"":[{""accurate"":1,""click_position"":""23"",""duration"":981}],""isempty"":0,""accuracy"":""0.83"",""num"":6,""stage"":1},{""answer"":1,""cor_position"":[""12""],""time"":1325,""select"":[{""accurate"":1,""click_position"":""12"",""duration"":1324}],""isempty"":0,""accuracy"":""0.86"",""num"":7,""stage"":1},{""answer"":1,""cor_position"":[""25""],""time"":871,""select"":[{""accurate"":1,""click_position"":""25"",""duration"":870}],""isempty"":0,""accuracy"":""1.00"",""num"":8,""stage"":2},{""answer"":1,""cor_position"":[""32""],""time"":1271,""select"":[{""accurate"":1,""click_position"":""32"",""duration"":1271}],""isempty"":0,""accuracy"":""1.00"",""num"":9,""stage"":2},{""answer"":1,""cor_position"":[""34""],""time"":1389,""select"":[{""accurate"":1,""click_position"":""34"",""duration"":1388}],""isempty"":0,""accuracy"":""1.00"",""num"":10,""stage"":2},{""answer"":1,""cor_position"":[""25""],""time"":1316,""select"":[{""accurate"":1,""click_position"":""25"",""duration"":1316}],""isempty"":0,""accuracy"":""1.00"",""num"":11,""stage"":2},{""answer"":1,""cor_position"":[""12""],""time"":1395,""select"":[{""accurate"":1,""click_position"":""12"",""duration"":1394}],""isempty"":0,""accuracy"":""1.00"",""num"":12,""stage"":2},{""answer"":1,""cor_position"":[""34""],""time"":1420,""select"":[{""accurate"":1,""click_position"":""34"",""duration"":1420}],""isempty"":0,""accuracy"":""1.00"",""num"":13,""stage"":2},{""answer"":1,""cor_position"":[""16""],""time"":1186,""select"":[{""accurate"":1,""click_position"":""16"",""duration"":1185}],""isempty"":0,""accuracy"":""1.00"",""num"":14,""stage"":3},{""answer"":1,""cor_position"":[""11""],""time"":1768,""select"":[{""accurate"":1,""click_position"":""11"",""duration"":1767}],""isempty"":0,""accuracy"":""1.00"",""num"":15,""stage"":3}]}",2021-02-03 19:32:00,iOS,iPad,"iPad7,11",81606,20210203
812053,90835735,22464,1255131,55587247,2129561200628097824,0,"{""type"":""brainScience"",""data"":[]}",2021-01-30 19:31:31,Android,,SCM-W09,81603,20210130
816132,100895,34447,1255478,4238105,486461477064098708,1,"{""type"":""brainScience"",""data"":[{""answer"":1,""cor_position"":42,""time"":3500,""select"":{""accurate"":1,""position"":42,""duration"":569},""accuracy"":""1.00"",""num"":1,""stage"":1},{""answer"":1,""cor_position"":33,""time"":3500,""select"":{""accurate"":1,""position"":33,""duration"":710},""accuracy"":""1.00"",""num"":2,""stage"":1},{""answer"":1,""cor_position"":43,""time"":3500,""select"":{""accurate"":1,""position"":43,""duration"":979},""accuracy"":""1.00"",""num"":3,""stage"":1},{""answer"":1,""cor_position"":31,""time"":3500,""select"":{""accurate"":1,""position"":31,""duration"":543},""accuracy"":""1.00"",""num"":4,""stage"":1},{""answer"":1,""cor_position"":52,""time"":3500,""select"":{""accurate"":1,""position"":52,""duration"":861},""accuracy"":""1.00"",""num"":5,""stage"":2},{""answer"":1,""cor_position"":21,""time"":3500,""select"":{""accurate"":1,""position"":21,""duration"":500},""accuracy"":""1.00"",""num"":6,""stage"":2},{""answer"":0,""cor_position"":null,""time"":3500,""select"":{""accurate"":0,""position"":51,""duration"":446},""accuracy"":""0.67"",""num"":7,""stage"":2},{""answer"":0,""cor_position"":null,""time"":3500,""select"":{""accurate"":0,""position"":23,""duration"":850},""accuracy"":""0.50"",""num"":8,""stage"":2}]}",2021-03-03 21:32:51,iOS,iPad,"iPad7,5",81708,20210303
